Date,Region,Category,Sales,Inventory,Promo_Flag,Holiday_Flag
2023-02-08,South,Electronics,170,182,0,0
2023-02-08,South,Furniture,108,83,0,0
2023-02-08,South,Clothing,153,166,0,0
2023-02-08,South,Home_Appliances,128,132,0,0
2023-02-08,East,Electronics,119,130,0,0
2023-02-08,East,Furniture,75,68,0,0
2023-02-08,East,Clothing,108,75,0,0
2023-02-08,East,Home_Appliances,67,37,0,0
2023-02-08,West,Electronics,66,41,0,0
2023-02-08,West,Furniture,85,73,0,0
2023-02-08,West,Clothing,215,223,0,0
2023-02-08,West,Home_Appliances,169,130,0,0
2023-02-09,North,Electronics,101,74,0,0
2023-02-09,North,Furniture,181,171,0,0
2023-02-09,North,Clothing,129,88,0,0
2023-02-09,North,Home_Appliances,185,89,0,0
2023-02-09,South,Electronics,169,149,0,0
2023-02-09,South,Furniture,67,54,0,0
2023-02-09,South,Clothing,342,283,1,0
2023-02-09,South,Home_Appliances,195,261,0,0
2023-02-09,East,Electronics,300,434,1,0
2023-02-09,East,Furniture,64,80,0,0
2023-02-09,East,Clothing,63,110,0,0
2023-02-09,East,Home_Appliances,221,324,0,0
2023-02-09,West,Electronics,241,265,0,0
2023-02-09,West,Furniture,219,261,0,0
2023-02-09,West,Clothing,147,216,0,0
2023-02-09,West,Home_Appliances,120,113,0,0
2023-02-10,North,Electronics,50,98,0,0
2023-02-10,North,Furniture,216,168,0,0
2023-02-10,North,Clothing,168,232,0,0
2023-02-10,North,Home_Appliances,116,122,0,0
2023-02-10,South,Electronics,250,316,0,0
2023-02-10,South,Furniture,193,254,0,0
2023-02-10,South,Clothing,133,149,0,0
2023-02-10,South,Home_Appliances,245,212,0,0
2023-02-10,East,Electronics,151,156,0,0
2023-02-10,East,Furniture,170,126,0,0
2023-02-10,East,Clothing,96,53,0,0
2023-02-10,East,Home_Appliances,326,332,1,0
2023-02-10,West,Electronics,91,68,0,0
2023-02-10,West,Furniture,218,141,0,0
2023-02-10,West,Clothing,200,162,0,0
2023-02-10,West,Home_Appliances,100,69,0,0
2023-02-11,North,Electronics,107,103,0,0
2023-02-11,North,Furniture,237,257,0,0
2023-02-11,North,Clothing,79,99,0,0
2023-02-11,North,Home_Appliances,169,141,0,0
2023-02-11,South,Electronics,259,184,0,0
2023-02-11,South,Furniture,273,345,0,0
2023-02-11,South,Clothing,297,311,0,0
2023-02-11,South,Home_Appliances,118,81,0,0
2023-02-11,East,Electronics,203,259,0,0
2023-02-11,East,Furniture,277,226,0,0
2023-02-11,East,Clothing,251,213,0,0
2023-02-11,East,Home_Appliances,119,86,0,0
2023-02-11,West,Electronics,200,212,0,0
2023-02-11,West,Furniture,235,306,0,0
2023-02-11,West,Clothing,269,286,0,0
2023-02-11,West,Home_Appliances,218,144,0,0
2023-02-12,North,Electronics,112,170,0,0
2023-02-12,North,Furniture,96,56,0,0
2023-02-12,North,Clothing,175,236,1,0
2023-02-12,North,Home_Appliances,219,229,0,0
2023-02-12,South,Electronics,136,113,0,0
2023-02-12,South,Furniture,132,120,0,0
2023-02-12,South,Clothing,144,146,0,0
2023-02-12,South,Home_Appliances,239,323,0,0
2023-02-12,East,Electronics,233,315,1,0
2023-02-12,East,Furniture,256,198,0,0
2023-02-12,East,Clothing,189,126,0,0
2023-02-12,East,Home_Appliances,89,85,0,0
2023-02-12,West,Electronics,221,210,0,0
2023-02-12,West,Furniture,91,66,0,0
2023-02-12,West,Clothing,105,144,0,0
2023-02-12,West,Home_Appliances,100,87,0,0
2023-02-13,North,Electronics,267,327,1,0
2023-02-13,North,Furniture,280,361,1,0
2023-02-13,North,Clothing,198,126,0,0
2023-02-13,North,Home_Appliances,89,95,0,0
2023-02-13,South,Electronics,136,132,0,0
2023-02-13,South,Furniture,208,252,0,0
2023-02-13,South,Clothing,247,190,0,0
2023-02-13,South,Home_Appliances,315,188,1,0
2023-02-13,East,Electronics,103,85,0,0
2023-02-13,East,Furniture,141,115,0,0
2023-02-13,East,Clothing,185,115,1,0
2023-02-13,East,Home_Appliances,164,211,0,0
2023-02-13,West,Electronics,103,175,0,0
2023-02-13,West,Furniture,218,213,0,0
2023-02-13,West,Clothing,82,70,0,0
2023-02-13,West,Home_Appliances,91,57,0,0
2023-02-14,North,Electronics,169,206,0,0
2023-02-14,North,Furniture,124,77,0,0
2023-02-14,North,Clothing,229,192,0,0
2023-02-14,North,Home_Appliances,230,288,0,0
2023-02-14,South,Electronics,225,241,0,0
2023-02-14,South,Furniture,255,296,1,0
2023-02-14,South,Clothing,52,72,0,0
2023-02-14,South,Home_Appliances,239,130,0,0
2023-02-14,East,Electronics,142,243,0,0
2023-02-14,East,Furniture,229,271,0,0
2023-02-14,East,Clothing,172,126,0,0
2023-02-14,East,Home_Appliances,244,190,0,0
2023-02-14,West,Electronics,83,45,0,0
2023-02-14,West,Furniture,253,133,0,0
2023-02-14,West,Clothing,127,74,0,0
2023-02-14,West,Home_Appliances,68,80,0,0
2023-02-15,North,Electronics,164,198,0,0
2023-02-15,North,Furniture,169,218,0,0
2023-02-15,North,Clothing,126,179,0,0
2023-02-15,North,Home_Appliances,141,146,0,0
2023-02-15,South,Electronics,135,160,0,0
2023-02-15,South,Furniture,105,72,0,0
2023-02-15,South,Clothing,132,111,0,0
2023-02-15,South,Home_Appliances,185,160,0,0
2023-02-15,East,Electronics,142,139,0,0
2023-02-15,East,Furniture,75,124,0,0
2023-02-15,East,Clothing,209,186,0,0
2023-02-15,East,Home_Appliances,202,137,1,0
2023-02-15,West,Electronics,212,108,0,0
2023-02-15,West,Furniture,219,156,0,0
2023-02-15,West,Clothing,165,212,0,0
2023-02-15,West,Home_Appliances,232,146,0,0
2023-02-16,North,Electronics,205,291,0,0
2023-02-16,North,Furniture,229,304,0,0
2023-02-16,North,Clothing,259,123,0,0
2023-02-16,North,Home_Appliances,81,115,0,0
2023-02-16,South,Electronics,205,179,0,0
2023-02-16,South,Furniture,136,138,0,0
2023-02-16,South,Clothing,186,227,0,0
2023-02-16,South,Home_Appliances,62,43,0,0
2023-02-16,East,Electronics,125,112,0,0
2023-02-16,East,Furniture,223,245,0,0
2023-02-16,East,Clothing,186,107,0,0
2023-02-16,East,Home_Appliances,197,122,0,0
2023-02-16,West,Electronics,122,92,0,0
2023-02-16,West,Furniture,142,185,0,0
2023-02-16,West,Clothing,164,147,0,0
2023-02-16,West,Home_Appliances,222,304,0,0
2023-02-17,North,Electronics,219,123,0,0
2023-02-17,North,Furniture,230,259,1,0
2023-02-17,North,Clothing,99,168,0,0
2023-02-17,North,Home_Appliances,103,86,0,0
2023-02-17,South,Electronics,212,218,0,0
2023-02-17,South,Furniture,145,188,0,0
2023-02-17,South,Clothing,142,109,0,0
2023-02-17,South,Home_Appliances,218,192,0,0
2023-02-17,East,Electronics,127,132,0,0
2023-02-17,East,Furniture,220,337,0,0
2023-02-17,East,Clothing,81,136,0,0
2023-02-17,East,Home_Appliances,72,43,0,0
2023-02-17,West,Electronics,146,86,0,0
2023-02-17,West,Furniture,207,222,0,0
2023-02-17,West,Clothing,135,209,0,0
2023-02-17,West,Home_Appliances,85,72,1,0
2023-02-18,North,Electronics,203,163,0,0
2023-02-18,North,Furniture,125,79,0,0
2023-02-18,North,Clothing,217,172,0,0
2023-02-18,North,Home_Appliances,129,67,0,0
2023-02-18,South,Electronics,211,239,0,0
2023-02-18,South,Furniture,126,141,0,0
2023-02-18,South,Clothing,115,84,0,0
2023-02-18,South,Home_Appliances,288,358,0,0
2023-02-18,East,Electronics,172,80,0,0
2023-02-18,East,Furniture,229,194,0,0
2023-02-18,East,Clothing,204,260,0,0
2023-02-18,East,Home_Appliances,246,349,0,0
2023-02-18,West,Electronics,104,115,0,0
2023-02-18,West,Furniture,171,209,1,0
2023-02-18,West,Clothing,90,94,0,0
2023-02-18,West,Home_Appliances,107,112,0,0
2023-02-19,North,Electronics,165,152,0,0
2023-02-19,North,Furniture,206,147,0,0
2023-02-19,North,Clothing,96,57,0,0
2023-02-19,North,Home_Appliances,73,44,0,0
2023-02-19,South,Electronics,75,78,0,0
2023-02-19,South,Furniture,265,268,0,0
2023-02-19,South,Clothing,104,107,0,0
2023-02-19,South,Home_Appliances,129,181,0,0
2023-02-19,East,Electronics,314,196,1,0
2023-02-19,East,Furniture,235,202,0,0
2023-02-19,East,Clothing,115,108,1,0
2023-02-19,East,Home_Appliances,255,164,0,0
2023-02-19,West,Electronics,134,196,0,0
2023-02-19,West,Furniture,109,150,0,0
2023-02-19,West,Clothing,263,358,0,0
2023-02-19,West,Home_Appliances,198,169,0,0
2023-02-20,North,Electronics,242,135,0,0
2023-02-20,North,Furniture,79,123,0,0
2023-02-20,North,Clothing,158,168,0,0
2023-02-20,North,Home_Appliances,85,63,0,0
2023-02-20,South,Electronics,165,127,0,0
2023-02-20,South,Furniture,105,140,0,0
2023-02-20,South,Clothing,80,60,0,0
2023-02-20,South,Home_Appliances,212,177,0,0
2023-02-20,East,Electronics,174,248,0,0
2023-02-20,East,Furniture,139,118,1,0
2023-02-20,East,Clothing,100,72,0,0
2023-02-20,East,Home_Appliances,107,94,0,0
2023-02-20,West,Electronics,115,60,0,0
2023-02-20,West,Furniture,56,78,0,0
2023-02-20,West,Clothing,219,106,0,0
2023-02-20,West,Home_Appliances,136,160,0,0
2023-02-21,North,Electronics,65,68,0,0
2023-02-21,North,Furniture,164,213,0,0
2023-02-21,North,Clothing,215,329,0,0
2023-02-21,North,Home_Appliances,188,152,0,0
2023-02-21,South,Electronics,108,130,0,0
2023-02-21,South,Furniture,231,227,0,0
2023-02-21,South,Clothing,137,166,0,0
2023-02-21,South,Home_Appliances,105,122,1,0
2023-02-21,East,Electronics,138,124,0,0
2023-02-21,East,Furniture,203,319,0,0
2023-02-21,East,Clothing,78,107,0,0
2023-02-21,East,Home_Appliances,220,203,0,0
2023-02-21,West,Electronics,142,181,0,0
2023-02-21,West,Furniture,68,87,0,0
2023-02-21,West,Clothing,196,127,0,0
2023-02-21,West,Home_Appliances,107,107,0,0
2023-02-22,North,Electronics,74,88,0,0
2023-02-22,North,Furniture,128,201,0,0
2023-02-22,North,Clothing,233,132,0,0
2023-02-22,North,Home_Appliances,89,95,0,0
2023-02-22,South,Electronics,154,208,0,0
2023-02-22,South,Furniture,137,130,0,0
2023-02-22,South,Clothing,128,136,0,0
2023-02-22,South,Home_Appliances,195,274,0,0
2023-02-22,East,Electronics,172,90,1,0
2023-02-22,East,Furniture,195,184,1,0
2023-02-22,East,Clothing,147,207,0,0
2023-02-22,East,Home_Appliances,94,47,0,0
2023-02-22,West,Electronics,150,150,0,0
2023-02-22,West,Furniture,135,139,0,0
2023-02-22,West,Clothing,210,256,1,0
2023-02-22,West,Home_Appliances,158,187,0,0
2023-02-23,North,Electronics,188,170,0,0
2023-02-23,North,Furniture,222,278,1,0
2023-02-23,North,Clothing,149,140,0,0
2023-02-23,North,Home_Appliances,234,221,0,0
2023-02-23,South,Electronics,171,198,0,0
2023-02-23,South,Furniture,103,58,1,0
2023-02-23,South,Clothing,145,86,0,0
2023-02-23,South,Home_Appliances,149,116,0,0
2023-02-23,East,Electronics,102,109,0,0
2023-02-23,East,Furniture,46,100,0,0
2023-02-23,East,Clothing,119,88,0,0
2023-02-23,East,Home_Appliances,231,320,0,0
2023-02-23,West,Electronics,115,106,0,0
2023-02-23,West,Furniture,121,159,0,0
2023-02-23,West,Clothing,209,214,1,0
2023-02-23,West,Home_Appliances,210,228,0,0
2023-02-24,North,Electronics,166,218,0,0
2023-02-24,North,Furniture,196,284,0,0
2023-02-24,North,Clothing,133,78,0,0
2023-02-24,North,Home_Appliances,93,46,0,0
2023-02-24,South,Electronics,127,148,0,0
2023-02-24,South,Furniture,99,65,0,0
2023-02-24,South,Clothing,68,68,0,0
2023-02-24,South,Home_Appliances,173,105,0,0
2023-02-24,East,Electronics,151,174,0,0
2023-02-24,East,Furniture,214,224,1,0
2023-02-24,East,Clothing,185,110,0,0
2023-02-24,East,Home_Appliances,103,150,0,0
2023-02-24,West,Electronics,140,125,0,0
2023-02-24,West,Furniture,222,311,1,0
2023-02-24,West,Clothing,211,248,0,0
2023-02-24,West,Home_Appliances,173,190,0,0
2023-02-25,North,Electronics,157,240,0,0
2023-02-25,North,Furniture,238,119,0,0
2023-02-25,North,Clothing,218,112,0,0
2023-02-25,North,Home_Appliances,104,79,0,0
2023-02-25,South,Electronics,201,205,0,0
2023-02-25,South,Furniture,273,396,0,0
2023-02-25,South,Clothing,232,131,0,0
2023-02-25,South,Home_Appliances,230,320,0,0
2023-02-25,East,Electronics,108,179,0,0
2023-02-25,East,Furniture,252,307,0,0
2023-02-25,East,Clothing,47,56,0,0
2023-02-25,East,Home_Appliances,144,162,0,0
2023-02-25,West,Electronics,191,233,0,0
2023-02-25,West,Furniture,167,91,0,0
2023-02-25,West,Clothing,159,178,0,0
2023-02-25,West,Home_Appliances,168,216,1,0
2023-02-26,North,Electronics,320,265,1,0
2023-02-26,North,Furniture,123,123,0,0
2023-02-26,North,Clothing,174,120,0,0
2023-02-26,North,Home_Appliances,263,285,0,0
2023-02-26,South,Electronics,277,267,0,0
2023-02-26,South,Furniture,256,292,0,0
2023-02-26,South,Clothing,301,407,0,0
2023-02-26,South,Home_Appliances,191,172,0,0
2023-02-26,East,Electronics,255,180,0,0
2023-02-26,East,Furniture,265,171,1,0
2023-02-26,East,Clothing,176,181,0,0
2023-02-26,East,Home_Appliances,195,99,0,0
2023-02-26,West,Electronics,225,239,0,0
2023-02-26,West,Furniture,142,78,0,0
2023-02-26,West,Clothing,165,89,0,0
2023-02-26,West,Home_Appliances,272,144,0,0
2023-02-27,North,Electronics,239,176,0,0
2023-02-27,North,Furniture,192,108,0,0
2023-02-27,North,Clothing,160,167,0,0
2023-02-27,North,Home_Appliances,218,211,1,0
2023-02-27,South,Electronics,97,63,0,0
2023-02-27,South,Furniture,174,269,0,0
2023-02-27,South,Clothing,101,97,0,0
2023-02-27,South,Home_Appliances,183,178,0,0
2023-02-27,East,Electronics,208,167,0,0
2023-02-27,East,Furniture,162,102,0,0
2023-02-27,East,Clothing,161,171,0,0
2023-02-27,East,Home_Appliances,280,390,1,0
2023-02-27,West,Electronics,175,166,0,0
2023-02-27,West,Furniture,122,86,0,0
2023-02-27,West,Clothing,177,106,0,0
2023-02-27,West,Home_Appliances,196,258,1,0
2023-02-28,North,Electronics,220,346,0,0
2023-02-28,North,Furniture,213,332,0,0
2023-02-28,North,Clothing,105,121,0,0
2023-02-28,North,Home_Appliances,143,72,0,0
2023-02-28,South,Electronics,81,61,0,0
2023-02-28,South,Furniture,161,174,0,0
2023-02-28,South,Clothing,310,237,1,0
2023-02-28,South,Home_Appliances,89,63,0,0
2023-02-28,East,Electronics,130,56,0,0
2023-02-28,East,Furniture,216,248,0,0
2023-02-28,East,Clothing,140,166,0,0
2023-02-28,East,Home_Appliances,217,132,0,0
2023-02-28,West,Electronics,322,387,1,0
2023-02-28,West,Furniture,113,66,0,0
2023-02-28,West,Clothing,147,128,0,0
2023-02-28,West,Home_Appliances,154,220,0,0
2023-03-01,North,Electronics,192,276,0,0
2023-03-01,North,Furniture,184,242,0,0
2023-03-01,North,Clothing,115,87,0,0
2023-03-01,North,Home_Appliances,175,125,0,0
2023-03-01,South,Electronics,193,194,0,0
2023-03-01,South,Furniture,155,148,0,0
2023-03-01,South,Clothing,186,251,0,0
2023-03-01,South,Home_Appliances,124,84,0,0
2023-03-01,East,Electronics,66,87,0,0
2023-03-01,East,Furniture,188,250,0,0
2023-03-01,East,Clothing,120,65,0,0
2023-03-01,East,Home_Appliances,113,114,0,0
2023-03-01,West,Electronics,155,135,0,0
2023-03-01,West,Furniture,194,124,0,0
2023-03-01,West,Clothing,243,270,1,0
2023-03-01,West,Home_Appliances,170,235,0,0
2023-03-02,North,Electronics,107,184,0,0
2023-03-02,North,Furniture,136,144,0,0
2023-03-02,North,Clothing,215,251,0,0
2023-03-02,North,Home_Appliances,122,197,0,0
2023-03-02,South,Electronics,198,233,0,0
2023-03-02,South,Furniture,215,306,0,0
2023-03-02,South,Clothing,80,52,0,0
2023-03-02,South,Home_Appliances,194,176,0,0
2023-03-02,East,Electronics,172,124,0,0
2023-03-02,East,Furniture,115,126,0,0
2023-03-02,East,Clothing,74,115,0,0
2023-03-02,East,Home_Appliances,190,266,0,0
2023-03-02,West,Electronics,122,171,0,0
2023-03-02,West,Furniture,193,197,0,0
2023-03-02,West,Clothing,225,314,0,0
2023-03-02,West,Home_Appliances,190,144,0,0
2023-03-03,North,Electronics,212,308,0,0
2023-03-03,North,Furniture,122,127,0,0
2023-03-03,North,Clothing,249,165,1,0
2023-03-03,North,Home_Appliances,140,100,0,0
2023-03-03,South,Electronics,243,166,0,0
2023-03-03,South,Furniture,100,141,0,0
2023-03-03,South,Clothing,139,192,0,0
2023-03-03,South,Home_Appliances,86,66,0,0
2023-03-03,East,Electronics,176,223,0,0
2023-03-03,East,Furniture,73,98,0,0
2023-03-03,East,Clothing,364,200,1,0
2023-03-03,East,Home_Appliances,173,206,0,0
2023-03-03,West,Electronics,89,122,0,0
2023-03-03,West,Furniture,71,54,0,0
2023-03-03,West,Clothing,245,180,0,0
2023-03-03,West,Home_Appliances,163,136,0,0
2023-03-04,North,Electronics,406,265,1,0
2023-03-04,North,Furniture,272,368,0,0
2023-03-04,North,Clothing,238,246,0,0
2023-03-04,North,Home_Appliances,220,218,0,0
2023-03-04,South,Electronics,85,100,0,0
2023-03-04,South,Furniture,179,127,0,0
2023-03-04,South,Clothing,274,188,0,0
2023-03-04,South,Home_Appliances,114,97,0,0
2023-03-04,East,Electronics,99,130,0,0
2023-03-04,East,Furniture,225,220,0,0
2023-03-04,East,Clothing,246,275,0,0
2023-03-04,East,Home_Appliances,134,68,0,0
2023-03-04,West,Electronics,268,292,0,0
2023-03-04,West,Furniture,147,177,0,0
2023-03-04,West,Clothing,148,95,0,0
2023-03-04,West,Home_Appliances,201,184,0,0
2023-03-05,North,Electronics,250,222,0,0
2023-03-05,North,Furniture,240,225,0,0
2023-03-05,North,Clothing,163,98,1,0
2023-03-05,North,Home_Appliances,203,220,1,0
2023-03-05,South,Electronics,98,64,0,0
2023-03-05,South,Furniture,188,233,0,0
2023-03-05,South,Clothing,249,163,0,0
2023-03-05,South,Home_Appliances,287,161,0,0
2023-03-05,East,Electronics,232,341,0,0
2023-03-05,East,Furniture,125,73,0,0
2023-03-05,East,Clothing,74,104,0,0
2023-03-05,East,Home_Appliances,293,216,0,0
2023-03-05,West,Electronics,168,216,0,0
2023-03-05,West,Furniture,177,205,0,0
2023-03-05,West,Clothing,161,93,0,0
2023-03-05,West,Home_Appliances,59,76,0,0
2023-03-06,North,Electronics,108,123,0,0
2023-03-06,North,Furniture,58,43,0,0
2023-03-06,North,Clothing,191,252,0,0
2023-03-06,North,Home_Appliances,135,146,1,0
2023-03-06,South,Electronics,166,214,0,0
2023-03-06,South,Furniture,208,136,1,0
2023-03-06,South,Clothing,68,78,0,0
2023-03-06,South,Home_Appliances,225,163,0,0
2023-03-06,East,Electronics,176,117,0,0
2023-03-06,East,Furniture,199,215,0,0
2023-03-06,East,Clothing,69,38,0,0
2023-03-06,East,Home_Appliances,142,169,0,0
2023-03-06,West,Electronics,62,69,0,0
2023-03-06,West,Furniture,173,96,0,0
2023-03-06,West,Clothing,214,117,0,0
2023-03-06,West,Home_Appliances,153,203,0,0
2023-03-07,North,Electronics,143,111,0,0
2023-03-07,North,Furniture,162,177,0,0
2023-03-07,North,Clothing,228,201,0,0
2023-03-07,North,Home_Appliances,106,59,0,0
2023-03-07,South,Electronics,96,152,1,0
2023-03-07,South,Furniture,236,329,0,0
2023-03-07,South,Clothing,232,335,0,0
2023-03-07,South,Home_Appliances,132,136,0,0
2023-03-07,East,Electronics,220,236,0,0
2023-03-07,East,Furniture,152,120,0,0
2023-03-07,East,Clothing,71,43,0,0
2023-03-07,East,Home_Appliances,169,160,0,0
2023-03-07,West,Electronics,87,74,0,0
2023-03-07,West,Furniture,172,191,0,0
2023-03-07,West,Clothing,86,88,0,0
2023-03-07,West,Home_Appliances,120,77,0,0
2023-03-08,North,Electronics,242,218,0,0
2023-03-08,North,Furniture,174,153,0,0
2023-03-08,North,Clothing,355,518,1,0
2023-03-08,North,Home_Appliances,177,220,0,0
2023-03-08,South,Electronics,134,175,0,0
2023-03-08,South,Furniture,95,74,0,0
2023-03-08,South,Clothing,197,303,0,0
2023-03-08,South,Home_Appliances,62,80,0,0
2023-03-08,East,Electronics,242,221,0,0
2023-03-08,East,Furniture,157,82,0,0
2023-03-08,East,Clothing,75,80,0,0
2023-03-08,East,Home_Appliances,357,483,1,0
2023-03-08,West,Electronics,204,272,0,0
2023-03-08,West,Furniture,215,314,0,0
2023-03-08,West,Clothing,342,424,1,0
2023-03-08,West,Home_Appliances,80,44,0,0
2023-03-09,North,Electronics,193,106,0,0
2023-03-09,North,Furniture,112,117,0,0
2023-03-09,North,Clothing,250,139,0,0
2023-03-09,North,Home_Appliances,164,105,0,0
2023-03-09,South,Electronics,103,114,1,0
2023-03-09,South,Furniture,101,87,0,0
2023-03-09,South,Clothing,182,166,0,0
2023-03-09,South,Home_Appliances,188,172,0,0
2023-03-09,East,Electronics,116,133,0,0
2023-03-09,East,Furniture,164,158,0,0
2023-03-09,East,Clothing,198,138,0,0
2023-03-09,East,Home_Appliances,191,241,0,0
2023-03-09,West,Electronics,123,161,1,0
2023-03-09,West,Furniture,176,126,0,0
2023-03-09,West,Clothing,75,96,0,0
2023-03-09,West,Home_Appliances,303,402,1,0
2023-03-10,North,Electronics,133,231,0,0
2023-03-10,North,Furniture,138,118,0,0
2023-03-10,North,Clothing,138,182,0,0
2023-03-10,North,Home_Appliances,239,193,0,0
2023-03-10,South,Electronics,142,156,0,0
2023-03-10,South,Furniture,114,141,0,0
2023-03-10,South,Clothing,118,93,0,0
2023-03-10,South,Home_Appliances,161,219,0,0
2023-03-10,East,Electronics,81,64,0,0
2023-03-10,East,Furniture,113,73,0,0
2023-03-10,East,Clothing,124,130,1,0
2023-03-10,East,Home_Appliances,115,123,0,0
2023-03-10,West,Electronics,76,99,0,0
2023-03-10,West,Furniture,102,67,0,0
