Date,Region,Category,Sales,Inventory,Promo_Flag,Holiday_Flag,Year,Month,Day,DayOfWeek,Quarter,IsLocalHoliday,Sales_Lag_1,Sales_Lag_7,Sales_Lag_30,Sales_Rolling_Mean_7,Sales_Rolling_Mean_30,Sales_Rolling_Std_7
2023-07-21,East,Clothing,200,133,0,0,2023,7,21,4,3,0,48.0,64.0,167.0,120.85714285714286,121.23333333333333,83.20342254865182
2023-07-22,East,Clothing,141,159,0,0,2023,7,22,5,3,0,200.0,96.0,94.0,127.28571428571429,122.8,82.69968618585001
2023-07-23,East,Clothing,212,178,0,0,2023,7,23,6,3,0,141.0,268.0,154.0,119.28571428571429,124.73333333333333,68.2683779547413
2023-07-24,East,Clothing,139,155,0,0,2023,7,24,0,3,0,212.0,49.0,125.0,132.14285714285714,125.2,60.90273275595137
2023-07-25,East,Clothing,148,188,0,0,2023,7,25,1,3,0,139.0,114.0,214.0,137.0,123.0,60.56951928706914
2023-07-26,East,Clothing,168,196,0,0,2023,7,26,2,3,0,148.0,71.0,183.0,150.85714285714286,122.5,53.654538706520384
2023-07-27,East,Clothing,86,113,0,0,2023,7,27,3,3,0,168.0,48.0,204.0,156.28571428571428,118.56666666666666,42.216561859512716
2023-07-28,East,Clothing,116,63,0,0,2023,7,28,4,3,0,86.0,200.0,109.0,144.28571428571428,118.8,39.57572608605011
2023-07-29,East,Clothing,63,111,0,0,2023,7,29,5,3,0,116.0,141.0,74.0,133.14285714285714,118.43333333333334,50.207663994747854
2023-07-30,East,Clothing,234,227,0,0,2023,7,30,6,3,0,63.0,212.0,79.0,136.28571428571428,123.6,56.28710416461367
2023-07-31,East,Clothing,111,96,0,0,2023,7,31,0,3,0,234.0,139.0,184.0,132.28571428571428,121.16666666666667,57.05177264471927
2023-08-01,East,Clothing,82,85,0,0,2023,8,1,1,3,0,111.0,148.0,62.0,122.85714285714286,121.83333333333333,59.42622477051835
2023-08-02,East,Clothing,187,218,0,0,2023,8,2,2,3,0,82.0,168.0,157.0,125.57142857142857,122.83333333333333,62.2009033773012
2023-08-03,East,Clothing,167,166,0,0,2023,8,3,3,3,0,187.0,86.0,66.0,137.14285714285714,126.2,61.137627724744924
2023-08-04,East,Clothing,65,82,0,0,2023,8,4,4,3,0,167.0,116.0,182.0,129.85714285714286,122.3,66.84915499697435
2023-08-05,East,Clothing,105,134,0,0,2023,8,5,5,3,0,65.0,63.0,257.0,135.85714285714286,117.23333333333333,61.52080561736411
2023-08-06,East,Clothing,93,95,0,0,2023,8,6,6,3,0,105.0,234.0,60.0,115.71428571428571,118.33333333333333,44.857976940986504
2023-08-07,East,Clothing,141,120,0,0,2023,8,7,0,3,0,93.0,111.0,162.0,120.0,117.63333333333334,45.75660243797224
2023-08-08,East,Clothing,82,62,0,0,2023,8,8,1,3,0,141.0,82.0,82.0,120.0,117.63333333333334,45.75660243797224
2023-08-09,East,Clothing,71,77,0,0,2023,8,9,2,3,0,82.0,187.0,65.0,103.42857142857143,117.83333333333333,37.752956364842476
2023-08-10,East,Clothing,119,148,0,0,2023,8,10,3,3,0,71.0,167.0,54.0,96.57142857142857,120.0,27.153005621582704
2023-08-11,East,Clothing,118,115,0,0,2023,8,11,4,3,0,119.0,65.0,96.0,104.14285714285714,120.73333333333333,24.09999012052721
2023-08-12,East,Clothing,111,147,1,0,2023,8,12,5,3,0,118.0,105.0,64.0,105.0,122.3,24.241837114101973
2023-08-13,East,Clothing,58,79,0,0,2023,8,13,6,3,0,111.0,93.0,64.0,100.0,122.1,30.04441157131644
2023-08-14,East,Clothing,167,150,0,0,2023,8,14,0,3,0,58.0,141.0,96.0,103.71428571428571,124.46666666666667,36.804502830107815
2023-08-15,East,Clothing,185,101,0,0,2023,8,15,1,3,0,167.0,82.0,268.0,118.42857142857143,121.7,46.093590092539216
2023-08-16,East,Clothing,66,83,0,0,2023,8,16,2,3,0,185.0,71.0,49.0,117.71428571428571,122.26666666666667,46.98125259332787
2023-08-17,East,Clothing,96,100,0,0,2023,8,17,3,3,0,66.0,119.0,114.0,114.42857142857143,121.66666666666667,47.675490358803486
2023-08-18,East,Clothing,104,55,0,0,2023,8,18,4,3,0,96.0,118.0,71.0,112.42857142857143,122.76666666666667,47.79420168059822
2023-08-19,East,Clothing,210,294,0,0,2023,8,19,5,3,0,104.0,111.0,48.0,126.57142857142857,128.16666666666666,60.309913897183556
2023-08-20,East,Clothing,148,171,0,0,2023,8,20,6,3,0,210.0,58.0,200.0,139.42857142857142,126.43333333333334,52.31907600756812
2023-08-21,East,Clothing,92,114,0,0,2023,8,21,0,3,0,148.0,167.0,141.0,128.71428571428572,124.8,53.400107008988364
2023-08-22,East,Clothing,167,173,0,0,2023,8,22,1,3,0,92.0,185.0,212.0,126.14285714285714,123.3,50.597854274097806
2023-08-23,East,Clothing,108,137,1,0,2023,8,23,2,3,0,167.0,66.0,139.0,132.14285714285714,122.26666666666667,44.386291319987926
2023-08-24,East,Clothing,91,102,0,0,2023,8,24,3,3,0,108.0,96.0,148.0,131.42857142857142,120.36666666666666,45.0993612033736
2023-08-25,East,Clothing,73,93,0,0,2023,8,25,4,3,0,91.0,104.0,168.0,127.0,117.2,49.544592708656374
2023-08-26,East,Clothing,124,159,0,0,2023,8,26,5,3,0,73.0,210.0,86.0,114.71428571428571,118.46666666666667,33.6437923234695
2023-08-27,East,Clothing,66,58,0,0,2023,8,27,6,3,0,124.0,148.0,116.0,103.0,116.8,34.389921004076946
2023-08-28,East,Clothing,65,76,0,0,2023,8,28,0,3,0,66.0,92.0,63.0,99.14285714285714,116.86666666666666,37.22646268193516
2023-08-29,East,Clothing,173,94,0,0,2023,8,29,1,3,0,65.0,167.0,234.0,100.0,114.83333333333333,39.07258203224677
2023-08-30,East,Clothing,176,208,1,0,2023,8,30,2,3,0,173.0,108.0,111.0,109.71428571428571,117.0,48.667971280621636
2023-08-31,East,Clothing,163,144,0,0,2023,8,31,3,3,0,176.0,91.0,82.0,120.0,119.7,51.57518783291032
2023-09-01,East,Clothing,109,100,0,0,2023,9,1,4,3,0,163.0,73.0,187.0,125.14285714285714,117.1,47.76131130049548
2023-09-02,East,Clothing,73,45,0,0,2023,9,2,5,3,0,109.0,124.0,167.0,117.85714285714286,113.96666666666667,51.69277374201194
2023-09-03,East,Clothing,143,165,0,0,2023,9,3,6,3,0,73.0,66.0,65.0,128.85714285714286,116.56666666666666,46.77758926176974
2023-09-04,East,Clothing,101,99,0,0,2023,9,4,0,3,0,143.0,65.0,105.0,134.0,116.43333333333334,40.0874045056546
2023-09-05,East,Clothing,77,43,0,0,2023,9,5,1,3,0,101.0,173.0,93.0,120.28571428571429,115.9,40.9337443751657
2023-09-06,East,Clothing,87,145,0,0,2023,9,6,2,3,0,77.0,176.0,141.0,107.57142857142857,114.1,33.97478056273064
2023-09-07,East,Clothing,50,46,0,0,2023,9,7,3,3,0,87.0,163.0,82.0,91.42857142857143,113.03333333333333,29.8432412384955
2023-09-08,East,Clothing,49,67,0,0,2023,9,8,4,3,0,50.0,109.0,71.0,82.85714285714286,112.3,32.457297954022366
2023-09-09,East,Clothing,93,72,0,0,2023,9,9,5,3,0,49.0,73.0,119.0,85.71428571428571,111.43333333333334,32.32498664972276
2023-09-10,East,Clothing,52,52,0,0,2023,9,10,6,3,0,93.0,143.0,118.0,72.71428571428571,109.23333333333333,22.141320991261853
2023-09-11,East,Clothing,103,125,0,0,2023,9,11,0,3,0,52.0,101.0,111.0,73.0,108.96666666666667,22.57579825092934
2023-09-12,East,Clothing,99,53,0,0,2023,9,12,1,3,0,103.0,77.0,58.0,76.14285714285714,110.33333333333333,24.66055265282702
2023-09-13,East,Clothing,64,105,0,0,2023,9,13,2,3,0,99.0,87.0,167.0,72.85714285714286,106.9,24.504615697378078
2023-09-14,East,Clothing,45,47,0,0,2023,9,14,3,3,0,64.0,50.0,185.0,72.14285714285714,102.23333333333333,25.34053782268354
2023-09-15,East,Clothing,68,57,0,0,2023,9,15,4,3,0,45.0,49.0,66.0,74.85714285714286,102.3,23.3910849928526
2023-09-16,East,Clothing,74,106,0,0,2023,9,16,5,3,0,68.0,93.0,96.0,72.14285714285714,101.56666666666666,21.9956705696717
2023-09-17,East,Clothing,249,321,1,0,2023,9,17,6,3,0,74.0,52.0,104.0,100.28571428571429,106.4,68.5947381016801
2023-09-18,East,Clothing,59,74,0,0,2023,9,18,0,3,0,249.0,103.0,210.0,94.0,101.36666666666666,70.29935988328764
2023-09-19,East,Clothing,132,150,0,0,2023,9,19,1,3,0,59.0,99.0,148.0,98.71428571428571,100.83333333333333,71.7814142279979
2023-09-20,East,Clothing,100,118,0,0,2023,9,20,2,3,0,132.0,64.0,92.0,103.85714285714286,101.1,70.1508578503702
2023-09-21,East,Clothing,96,111,1,0,2023,9,21,3,3,0,100.0,45.0,167.0,111.14285714285714,98.73333333333333,65.51444769776239
2023-09-22,East,Clothing,126,177,0,0,2023,9,22,4,3,0,96.0,68.0,108.0,119.42857142857143,99.33333333333333,62.75841814146555
2023-09-23,East,Clothing,209,127,0,0,2023,9,23,5,3,0,126.0,74.0,91.0,138.71428571428572,103.26666666666667,67.06642052402037
2023-09-24,East,Clothing,205,197,1,0,2023,9,24,6,3,0,209.0,249.0,73.0,132.42857142857142,107.66666666666667,56.18676339630502
2023-09-25,East,Clothing,55,59,0,0,2023,9,25,0,3,0,205.0,59.0,124.0,131.85714285714286,105.36666666666666,57.07138387268034
2023-09-26,East,Clothing,95,78,0,0,2023,9,26,1,3,0,55.0,132.0,66.0,126.57142857142857,106.33333333333333,58.74480726798211
2023-09-27,East,Clothing,100,126,0,0,2023,9,27,2,3,0,95.0,100.0,65.0,126.57142857142857,107.5,58.74480726798211
2023-09-28,East,Clothing,113,142,0,0,2023,9,28,3,3,0,100.0,96.0,173.0,129.0,105.5,57.61076288333615
2023-09-29,East,Clothing,83,47,0,0,2023,9,29,4,3,0,113.0,126.0,176.0,122.85714285714286,102.4,60.217463058010345
2023-09-30,East,Clothing,65,83,0,0,2023,9,30,5,3,0,83.0,209.0,163.0,102.28571428571429,99.13333333333334,49.533538421673626
2023-10-01,East,Clothing,216,284,0,0,2023,10,1,6,4,0,65.0,205.0,109.0,103.85714285714286,102.7,53.36174838286485
2023-10-02,East,Clothing,61,73,0,0,2023,10,2,0,4,0,216.0,55.0,73.0,104.71428571428571,102.3,52.48718664497794
2023-10-03,East,Clothing,157,92,0,0,2023,10,3,1,4,0,61.0,95.0,143.0,113.57142857142857,102.76666666666667,55.707142399208564
2023-10-04,East,Clothing,137,124,0,0,2023,10,4,2,4,0,157.0,100.0,101.0,118.85714285714286,103.96666666666667,55.95959426654357
2023-10-05,East,Clothing,157,162,0,0,2023,10,5,3,4,0,137.0,113.0,77.0,125.14285714285714,106.63333333333334,57.63803307836624
2023-10-06,East,Clothing,127,131,0,0,2023,10,6,4,4,0,157.0,83.0,87.0,131.42857142857142,107.96666666666667,54.595045998872735
2023-10-07,East,Clothing,290,462,1,0,2023,10,7,5,4,0,127.0,65.0,50.0,163.57142857142858,115.96666666666667,72.32301879497994
2023-10-08,East,Clothing,212,258,0,0,2023,10,8,6,4,0,290.0,216.0,49.0,163.0,121.4,71.85401867675861
2023-10-09,East,Clothing,148,214,0,0,2023,10,9,0,4,0,212.0,61.0,93.0,175.42857142857142,123.23333333333333,57.32613465327735
2023-10-10,East,Clothing,99,131,0,0,2023,10,10,1,4,0,148.0,157.0,52.0,167.14285714285714,124.8,64.21170342813554
2023-10-11,East,Clothing,126,75,0,0,2023,10,11,2,4,0,99.0,137.0,103.0,165.57142857142858,125.56666666666666,65.19932807132568
2023-10-12,East,Clothing,162,197,1,0,2023,10,12,3,4,0,126.0,157.0,99.0,166.28571428571428,127.66666666666667,65.11711061800939
2023-10-13,East,Clothing,128,128,0,0,2023,10,13,4,4,0,162.0,127.0,64.0,166.42857142857142,129.8,65.01758004021443
2023-10-14,East,Clothing,103,60,0,0,2023,10,14,5,4,0,128.0,290.0,45.0,139.71428571428572,131.73333333333332,38.9902307666687
2023-10-15,East,Clothing,298,287,1,0,2023,10,15,6,4,0,103.0,212.0,68.0,152.0,139.4,68.183575734923
2023-10-16,East,Clothing,135,90,1,0,2023,10,16,0,4,0,298.0,148.0,74.0,150.14285714285714,141.43333333333334,68.48705126136014
2023-10-17,East,Clothing,110,99,0,0,2023,10,17,1,4,0,135.0,99.0,249.0,151.71428571428572,136.8,67.23271595910785
2023-10-18,East,Clothing,116,140,0,0,2023,10,18,2,4,0,110.0,126.0,59.0,150.28571428571428,138.7,67.97233330729553
2023-10-19,East,Clothing,173,108,0,0,2023,10,19,3,4,0,116.0,162.0,132.0,151.85714285714286,140.06666666666666,68.41400580638566
2023-10-20,East,Clothing,145,191,1,0,2023,10,20,4,4,0,173.0,128.0,100.0,154.28571428571428,141.56666666666666,67.72423073443808
2023-10-21,East,Clothing,183,295,0,0,2023,10,21,5,4,0,145.0,103.0,96.0,165.71428571428572,144.46666666666667,64.29026438923759
2023-10-22,East,Clothing,83,92,0,0,2023,10,22,6,4,0,183.0,298.0,126.0,135.0,143.03333333333333,35.444792753425965
2023-10-23,East,Clothing,129,125,0,0,2023,10,23,0,4,0,83.0,135.0,209.0,134.14285714285714,140.36666666666667,35.5172660895539
2023-10-24,East,Clothing,54,67,0,0,2023,10,24,1,4,0,129.0,110.0,205.0,126.14285714285714,135.33333333333334,46.477337027231286
2023-10-25,East,Clothing,50,53,0,0,2023,10,25,2,4,0,54.0,116.0,55.0,116.71428571428571,135.16666666666666,54.82309211063726
2023-10-26,East,Clothing,158,93,0,0,2023,10,26,3,4,0,50.0,173.0,95.0,114.57142857142857,137.26666666666668,52.5003401349525
2023-10-27,East,Clothing,178,122,0,0,2023,10,27,4,4,0,158.0,145.0,100.0,119.28571428571429,139.86666666666667,56.97869275941154
2023-10-28,East,Clothing,59,90,0,0,2023,10,28,5,4,0,178.0,183.0,113.0,101.57142857142857,138.06666666666666,53.00583975015432
2023-10-29,East,Clothing,65,78,0,0,2023,10,29,6,4,0,59.0,83.0,83.0,99.0,137.46666666666667,54.47323501806485
2023-10-30,East,Clothing,212,157,1,0,2023,10,30,0,4,0,65.0,129.0,65.0,110.85714285714286,142.36666666666667,69.14821899713817
2023-10-31,East,Clothing,81,46,0,0,2023,10,31,1,4,0,212.0,54.0,216.0,114.71428571428571,137.86666666666667,66.13550303660472
2023-11-01,East,Clothing,131,194,0,0,2023,11,1,2,4,0,81.0,50.0,61.0,126.28571428571429,140.2,59.698448572008544
2023-11-02,East,Clothing,57,98,0,0,2023,11,2,3,4,0,131.0,158.0,157.0,111.85714285714286,136.86666666666667,62.87667445465115
2023-11-03,East,Clothing,75,73,0,0,2023,11,3,4,4,0,57.0,178.0,137.0,97.14285714285714,134.8,56.55212513374587
2023-11-04,East,Clothing,157,140,0,0,2023,11,4,5,4,0,75.0,59.0,157.0,111.14285714285714,134.8,57.655380123132026
2023-11-05,East,Clothing,91,65,0,0,2023,11,5,6,4,0,157.0,65.0,127.0,114.85714285714286,133.6,54.96189155960258
2023-11-06,East,Clothing,162,108,1,0,2023,11,6,0,4,0,91.0,212.0,290.0,107.71428571428571,129.33333333333334,41.93929853853964
2023-11-07,East,Clothing,121,184,0,0,2023,11,7,1,4,0,162.0,81.0,212.0,113.42857142857143,126.3,40.38917818284625
2023-11-08,East,Clothing,252,304,1,0,2023,11,8,2,4,0,121.0,131.0,148.0,130.71428571428572,129.76666666666668,66.57004903536885
2023-11-09,East,Clothing,149,219,0,0,2023,11,9,3,4,0,252.0,57.0,99.0,143.85714285714286,131.43333333333334,58.138996010791566
2023-11-10,East,Clothing,50,73,0,0,2023,11,10,4,4,0,149.0,75.0,126.0,140.28571428571428,128.9,63.586461571926435
2023-11-11,East,Clothing,129,94,0,0,2023,11,11,5,4,0,50.0,157.0,162.0,136.28571428571428,127.8,63.23952953049286
2023-11-12,East,Clothing,118,70,0,0,2023,11,12,6,4,0,129.0,91.0,128.0,140.14285714285714,127.46666666666667,60.79317004244396
2023-11-13,East,Clothing,174,250,0,0,2023,11,13,0,4,0,118.0,162.0,103.0,141.85714285714286,129.83333333333334,61.675031607689554
2023-11-14,East,Clothing,154,112,0,0,2023,11,14,1,4,0,174.0,121.0,298.0,146.57142857142858,125.03333333333333,61.07333608828292
2023-11-15,East,Clothing,184,222,0,0,2023,11,15,2,4,0,154.0,252.0,135.0,136.85714285714286,126.66666666666667,44.73040938566858
2023-11-16,East,Clothing,111,78,0,0,2023,11,16,3,4,0,184.0,149.0,110.0,131.42857142857142,126.7,45.3131958074654
2023-11-17,East,Clothing,167,165,0,0,2023,11,17,4,4,0,111.0,50.0,116.0,148.14285714285714,128.4,28.864214126541484
2023-11-18,East,Clothing,140,146,0,0,2023,11,18,5,4,0,167.0,129.0,173.0,149.71428571428572,127.3,27.932742350833983
2023-11-19,East,Clothing,234,288,0,0,2023,11,19,6,4,0,140.0,118.0,145.0,166.28571428571428,130.26666666666668,38.42184398539546
2023-11-20,East,Clothing,144,132,0,0,2023,11,20,0,4,0,234.0,174.0,183.0,162.0,128.96666666666667,39.08537663457578
2023-11-21,East,Clothing,182,192,0,0,2023,11,21,1,4,0,144.0,154.0,83.0,166.0,132.26666666666668,39.56008088970464
2023-11-22,East,Clothing,130,178,0,0,2023,11,22,2,4,0,182.0,184.0,129.0,158.28571428571428,132.3,40.71328319567713
2023-11-23,East,Clothing,74,36,0,0,2023,11,23,3,4,0,130.0,111.0,54.0,153.0,132.96666666666667,49.359227438578415
2023-11-24,East,Clothing,143,122,0,0,2023,11,24,4,4,0,74.0,167.0,50.0,149.57142857142858,136.06666666666666,49.057303713300705
2023-11-25,East,Clothing,209,125,0,0,2023,11,25,5,4,0,143.0,140.0,158.0,159.42857142857142,137.76666666666668,53.54081665065471
2023-11-26,East,Clothing,120,165,0,0,2023,11,26,6,4,0,209.0,234.0,178.0,143.14285714285714,135.83333333333334,43.46810543923178
2023-11-27,East,Clothing,159,196,0,0,2023,11,27,0,4,0,120.0,144.0,59.0,145.28571428571428,139.16666666666666,43.885131444542154
2023-11-28,East,Clothing,162,174,0,0,2023,11,28,1,4,0,159.0,182.0,65.0,142.42857142857142,142.4,41.69275373833798
2023-11-29,East,Clothing,136,175,0,0,2023,11,29,2,4,0,162.0,130.0,212.0,143.28571428571428,139.86666666666667,41.45565617103907
2023-11-30,East,Clothing,115,73,0,0,2023,11,30,3,4,0,136.0,74.0,81.0,149.14285714285714,141.0,31.808953516415833
2023-12-01,East,Clothing,95,59,0,0,2023,12,1,4,4,0,115.0,143.0,131.0,142.28571428571428,139.8,37.937291617062975
2023-12-02,East,Clothing,241,287,0,0,2023,12,2,5,4,0,95.0,209.0,57.0,146.85714285714286,145.93333333333334,47.9285182030786
2023-12-03,East,Clothing,129,114,0,0,2023,12,3,6,4,0,241.0,120.0,75.0,148.14285714285714,147.73333333333332,47.20320812341929
2023-12-04,East,Clothing,292,265,1,0,2023,12,4,0,4,0,129.0,159.0,157.0,167.14285714285714,152.23333333333332,72.36350040231721
2023-12-05,East,Clothing,91,53,0,0,2023,12,5,1,4,0,292.0,162.0,91.0,157.0,152.23333333333332,77.96366675146385
2023-12-06,East,Clothing,232,152,0,0,2023,12,6,2,4,0,91.0,136.0,162.0,170.71428571428572,154.56666666666666,81.99332144696136
2023-12-07,East,Clothing,222,159,0,0,2023,12,7,3,4,0,232.0,115.0,121.0,186.0,157.93333333333334,79.82063225340488
2023-12-08,East,Clothing,111,108,0,0,2023,12,8,4,4,0,222.0,95.0,252.0,188.28571428571428,153.23333333333332,76.9582447082273
2023-12-09,East,Clothing,158,156,0,0,2023,12,9,5,4,0,111.0,241.0,149.0,176.42857142857142,153.53333333333333,73.81250378008922
2023-12-10,East,Clothing,363,236,1,0,2023,12,10,6,4,0,158.0,129.0,50.0,209.85714285714286,163.96666666666667,97.83221788931708
2023-12-11,East,Clothing,178,246,0,0,2023,12,11,0,4,0,363.0,292.0,129.0,193.57142857142858,165.6,91.13882660143082
2023-12-12,East,Clothing,63,55,0,0,2023,12,12,1,4,0,178.0,91.0,118.0,189.57142857142858,163.76666666666668,96.82778035057403
2023-12-13,East,Clothing,59,81,0,0,2023,12,13,2,4,0,63.0,232.0,174.0,164.85714285714286,159.93333333333334,105.85119834218298
2023-12-14,East,Clothing,73,73,0,0,2023,12,14,3,4,0,59.0,222.0,154.0,143.57142857142858,157.23333333333332,107.41486108054302
2023-12-15,East,Clothing,105,132,0,0,2023,12,15,4,4,0,73.0,111.0,184.0,142.71428571428572,154.6,107.74153375202188
2023-12-16,East,Clothing,89,124,0,0,2023,12,16,5,4,0,105.0,158.0,111.0,132.85714285714286,153.86666666666667,109.25570705372557
2023-12-17,East,Clothing,270,156,0,0,2023,12,17,6,4,0,89.0,363.0,167.0,119.57142857142857,157.3,77.70426230878432
2023-12-18,East,Clothing,194,148,0,0,2023,12,18,0,4,0,270.0,178.0,140.0,121.85714285714286,159.1,79.91334592633972
2023-12-19,East,Clothing,105,73,0,0,2023,12,19,1,4,0,194.0,63.0,234.0,127.85714285714286,154.8,76.25052693026346
2023-12-20,East,Clothing,204,173,0,0,2023,12,20,2,4,0,105.0,59.0,144.0,148.57142857142858,156.8,74.09196344826486
2023-12-21,East,Clothing,297,177,0,1,2023,12,21,3,4,0,204.0,73.0,182.0,180.57142857142858,160.63333333333333,83.75531255360666
2023-12-22,East,Clothing,226,289,0,1,2023,12,22,4,4,0,297.0,105.0,130.0,197.85714285714286,163.83333333333334,77.83621387552292
2023-12-23,East,Clothing,150,140,0,1,2023,12,23,5,4,0,226.0,89.0,74.0,206.57142857142858,166.36666666666667,66.15602049412435
2023-12-24,East,Clothing,456,244,0,1,2023,12,24,6,4,0,150.0,270.0,143.0,233.14285714285714,176.8,115.11505631530628
2023-12-25,East,Clothing,418,254,0,1,2023,12,25,0,4,0,456.0,194.0,209.0,265.14285714285717,183.76666666666668,132.27550613703755
2023-12-26,East,Clothing,251,208,0,1,2023,12,26,1,4,0,418.0,105.0,120.0,286.0,188.13333333333333,112.90851754111938
2023-12-27,East,Clothing,287,365,0,1,2023,12,27,2,4,0,251.0,204.0,159.0,297.85714285714283,192.4,107.06918101773941
2023-12-28,East,Clothing,176,251,0,1,2023,12,28,3,4,0,287.0,297.0,162.0,280.57142857142856,192.86666666666667,116.57595112608908
2023-12-29,East,Clothing,367,408,0,1,2023,12,29,4,4,0,176.0,226.0,136.0,300.7142857142857,200.56666666666666,117.75074562497691
2023-12-30,East,Clothing,158,142,0,1,2023,12,30,5,4,0,367.0,150.0,115.0,301.85714285714283,202.0,116.07099633619123
2023-12-31,East,Clothing,424,331,0,1,2023,12,31,6,4,0,158.0,456.0,95.0,297.2857142857143,212.96666666666667,109.42838493083664
2024-01-01,East,Clothing,79,111,0,0,2024,1,1,0,1,0,424.0,418.0,241.0,248.85714285714286,207.56666666666666,121.45428299217284
2024-01-02,East,Clothing,236,201,0,0,2024,1,2,1,1,0,79.0,251.0,129.0,246.71428571428572,211.13333333333333,121.54246759290093
2024-01-03,East,Clothing,86,89,0,0,2024,1,3,2,1,0,236.0,287.0,292.0,218.0,204.26666666666668,133.5851788186098
2024-01-04,East,Clothing,142,163,0,0,2024,1,4,3,1,0,86.0,176.0,91.0,213.14285714285714,205.96666666666667,135.9637556746018
2024-01-05,East,Clothing,165,212,0,0,2024,1,5,4,1,0,142.0,367.0,232.0,184.28571428571428,203.73333333333332,118.13370149356787
2024-01-06,East,Clothing,284,396,0,0,2024,1,6,5,1,0,165.0,158.0,222.0,202.28571428571428,205.8,122.96166650046425
2024-01-07,East,Clothing,107,86,0,0,2024,1,7,6,1,0,284.0,424.0,111.0,157.0,205.66666666666666,77.76460205860576
2024-01-08,East,Clothing,92,91,0,0,2024,1,8,0,1,0,107.0,79.0,158.0,158.85714285714286,203.46666666666667,75.71972127838406
2024-01-09,East,Clothing,212,112,1,0,2024,1,9,1,1,0,92.0,236.0,363.0,155.42857142857142,198.43333333333334,72.10144969152164
2024-01-10,East,Clothing,162,160,1,0,2024,1,10,2,1,0,212.0,86.0,178.0,166.28571428571428,197.9,65.30623830772016
2024-01-11,East,Clothing,134,154,0,0,2024,1,11,3,1,0,162.0,142.0,63.0,165.14285714285714,200.26666666666668,65.869640380144
2024-01-12,East,Clothing,128,151,0,0,2024,1,12,4,1,0,134.0,165.0,59.0,159.85714285714286,202.56666666666666,67.35089351406434
2024-01-13,East,Clothing,175,254,0,0,2024,1,13,5,1,0,128.0,284.0,73.0,144.28571428571428,205.96666666666667,41.50788794801228
2024-01-14,East,Clothing,382,228,1,0,2024,1,14,6,1,0,175.0,107.0,105.0,183.57142857142858,215.2,95.43908553427686
2024-01-15,East,Clothing,84,94,0,0,2024,1,15,0,1,0,382.0,92.0,89.0,182.42857142857142,215.03333333333333,96.75718258068675
